y,F1,F2,F3,F4
3,4,0.31871033,0.7782593,0.12817383
3,14,0.2099762,0.69763184,0.27111816
3,22,0.20507812,0.613327,0.17825317
3,32,0.2136383,0.508255,0.027999878
3,41,0.09635925,0.31033325,-0.02331543
3,51,-0.07221985,0.08187866,-0.034301758
3,61,-0.1882782,-0.12336731,-0.07217407
3,71,-0.25793457,-0.2711792,-0.10394287
3,80,-0.2982483,-0.3371582,-0.09661865
3,90,-0.3067932,-0.34571838,-0.07217407
3,99,-0.2835846,-0.34083557,-0.04286194
3,109,-0.24449158,-0.3493805,-0.017196655
3,120,-0.2041626,-0.3738098,-0.003768921
3,129,-0.16506958,-0.3835907,0.003570557
3,138,-0.12721252,-0.3567047,0.02067566
3,147,-0.08444214,-0.289505,0.043884277
3,158,-0.023361206,-0.20767212,0.046325684
,,,,
3,5,0.20143127,0.77337646,0.3554077
3,15,0.1928711,0.6292114,0.24055481
3,25,0.20263672,0.4777069,0.059768677
3,31,0.09269714,0.25169373,-0.022094727
3,41,-0.078323364,0.008560181,-0.056289673
3,50,-0.20904541,-0.19787598,-0.0978241
3,61,-0.2713623,-0.3395996,-0.12715149
3,71,-0.29580688,-0.4031372,-0.11982727
3,80,-0.29335022,-0.42144775,-0.09538269
3,89,-0.2713623,-0.42390442,-0.06729126
3,99,-0.2383728,-0.41412354,-0.041641235
3,110,-0.20172119,-0.3848114,-0.022094727
3,120,-0.16751099,-0.3212738,0.015792847
3,129,-0.12475586,-0.23820496,0.03656006
3,139,-0.067337036,-0.15023804,0.030441284
,,,,
3,2,0.30526733,0.88331604,0.23446655
3,7,0.18554688,0.7306061,0.354187
3,17,0.1940918,0.61209106,0.19902039
3,31,0.20019531,0.45205688,0.027999878
3,36,0.07437134,0.22116089,-0.03186035
3,45,-0.102767944,-0.015853882,-0.053848267
3,55,-0.21760559,-0.20275879,-0.092941284
3,64,-0.25914,-0.32250977,-0.1161499
3,74,-0.26159668,-0.36160278,-0.110061646
3,83,-0.24571228,-0.3542633,-0.08805847
3,93,-0.22128296,-0.3395996,-0.057525635
3,103,-0.1882782,-0.3383789,-0.03186035
3,112,-0.1589508,-0.3518219,-0.018417358
3,122,-0.12721252,-0.36038208,-0.012313843
3,133,-0.095443726,-0.34449768,-0.003768921
3,140,-0.06123352,-0.29318237,0.016998291
3,149,-0.02458191,-0.22843933,0.021881104
,,,,
3,4,0.2087555,0.67562866,0.13793945
3,13,0.14767456,0.58277893,0.24911499
3,25,0.12322998,0.42884827,0.14770508
3,33,0.089019775,0.28590393,0.007232666
3,44,-0.022125244,0.123413086,-0.040420532
3,53,-0.14797974,-0.036605835,-0.046524048
3,60,-0.21760559,-0.16612244,-0.06484985
3,70,-0.23104858,-0.24308777,-0.07949829
3,78,-0.2224884,-0.2711792,-0.07829285
3,88,-0.20539856,-0.26997375,-0.06362915
3,97,-0.18951416,-0.2662964,-0.037963867
3,107,-0.1699524,-0.2577362,-0.017196655
3,116,-0.14797974,-0.24188232,-9.16E-05
3,126,-0.114974976,-0.19055176,0.01335144
3,138,-0.07221985,-0.11480713,0.023117065
3,147,-0.012359619,-0.045166016,0.014556885
,,,,
3,5,0.20751953,0.61698914,0.37495422
3,14,0.1452179,0.41905212,0.2833252
3,25,0.15133667,0.27612305,0.043884277
3,35,0.06704712,0.10874939,-0.06484985
3,43,-0.08566284,-0.056167603,-0.069732666
3,50,-0.18583679,-0.18078613,-0.07829285
3,60,-0.21028137,-0.2577362,-0.09661865
3,72,-0.2041626,-0.27729797,-0.08929443
3,79,-0.18951416,-0.25164795,-0.06729126
3,90,-0.17362976,-0.20767212,-0.04286194
3,99,-0.154068,-0.17100525,-0.008651733
3,110,-0.12841797,-0.15634155,0.015792847
3,117,-0.10032654,-0.15512085,0.025558472
3,129,-0.07588196,-0.14045715,0.039001465
3,139,-0.050231934,-0.12458801,0.035324097
,,,,
3,3,0.31626892,0.7684784,0.26376343
3,8,0.15377808,0.5009155,0.32609558
3,17,0.11834717,0.31033325,0.09396362
3,27,0.03161621,0.11729431,-0.07095337
3,38,-0.154068,-0.08305359,-0.07217407
3,46,-0.29212952,-0.22599792,-0.053848267
3,54,-0.3055725,-0.2919464,-0.07949829
3,63,-0.26281738,-0.29562378,-0.094177246
3,73,-0.22616577,-0.25408936,-0.07461548
3,83,-0.19195557,-0.19299316,-0.041641235
3,94,-0.16142273,-0.15634155,-0.004989624
3,103,-0.140625,-0.15390015,0.021881104
3,113,-0.12475586,-0.17955017,0.025558472
3,123,-0.10888672,-0.20767212,0.015792847
3,134,-0.09176636,-0.22232056,0.00479126
3,142,-0.07344055,-0.20275879,0.001113892
3,151,-0.05267334,-0.16366577,-0.002532959
,,,,
3,3,0.36512756,0.8075714,0.20025635
3,14,0.25273132,0.59376526,0.3040924
3,23,0.21975708,0.43984985,0.12937927
3,30,0.15133667,0.25169373,-0.036743164
3,39,-0.02458191,0.02444458,-0.06729126
3,49,-0.19927979,-0.18078613,-0.057525635
3,59,-0.2848053,-0.32250977,-0.077056885
3,69,-0.2982483,-0.39091492,-0.09173584
3,79,-0.2823639,-0.37991333,-0.07461548
3,89,-0.2566986,-0.32250977,-0.041641235
3,100,-0.22737122,-0.25408936,-0.004989624
3,110,-0.19683838,-0.21499634,0.018234253
3,119,-0.17118835,-0.2052002,0.019439697
3,127,-0.140625,-0.21499634,0.008453369
3,137,-0.11376953,-0.21987915,-0.006210327
3,146,-0.08444214,-0.19543457,-0.013534546
3,155,-0.050231934,-0.14779663,-0.017196655
,,,,
3,4,0.30770874,0.7770386,0.3358612
3,12,0.1953125,0.5119171,0.32609558
3,21,0.2111969,0.34454346,0.051208496
3,29,0.12445068,0.102645874,-0.117385864
3,39,-0.10154724,-0.15390015,-0.10882568
3,48,-0.2713623,-0.32861328,-0.07949829
3,60,-0.30801392,-0.4153595,-0.09173584
3,69,-0.2811432,-0.42512512,-0.08439636
3,80,-0.24205017,-0.3738098,-0.05140686
3,88,-0.19683838,-0.29562378,-0.01965332
3,97,-0.1565094,-0.23332214,0.006011963
3,107,-0.12109375,-0.20031738,0.016998291
3,117,-0.08932495,-0.18199158,0.010894775
3,127,-0.060012817,-0.16856384,0.001113892
3,136,-0.025802612,-0.13435364,-0.004989624
3,146,0.009628296,-0.092819214,-0.012313843
,,,,
3,4,0.31871033,0.80513,0.39083862
3,15,0.29916382,0.6292114,0.23690796
3,23,0.31748962,0.44717407,-0.009872437
3,33,0.15255737,0.16494751,-0.1002655
3,42,-0.10520935,-0.113586426,-0.09538269
3,51,-0.272583,-0.32861328,-0.12838745
3,61,-0.3214569,-0.45077515,-0.17236328
3,70,-0.32511902,-0.4837799,-0.16868591
3,81,-0.3055725,-0.45933533,-0.13447571
3,91,-0.2738037,-0.40802002,-0.09049988
3,103,-0.23960876,-0.3713684,-0.048965454
3,112,-0.20783997,-0.35914612,-0.025756836
3,121,-0.18218994,-0.3530426,-0.022094727
3,130,-0.154068,-0.3334961,-0.025756836
3,148,-0.118652344,-0.2736206,-0.014755249
3,155,-0.070999146,-0.18566895,-0.006210327
3,159,-0.014801025,-0.089157104,-0.00743103
,,,,
3,3,0.32603455,0.8356781,0.06707764
3,10,0.27349854,0.70983887,0.2723236
3,20,0.2087555,0.5009155,0.2698822
3,31,0.1940918,0.32377625,0.10372925
3,37,0.10368347,0.10386658,-0.012313843
3,47,-0.050231934,-0.09526062,-0.04408264
3,56,-0.15286255,-0.223526,-0.06362915
3,66,-0.16751099,-0.27485657,-0.08683777
3,75,-0.1381836,-0.26141357,-0.07829285
3,86,-0.09664917,-0.19911194,-0.053848267
3,95,-0.060012817,-0.14169312,-0.025756836
3,107,-0.047790527,-0.120910645,-0.001327515
3,115,-0.05633545,-0.15023804,0.010894775
3,124,-0.08078003,-0.21743774,0.007232666
3,135,-0.111328125,-0.29318237,-0.006210327
3,144,-0.12841797,-0.3322754,-0.01965332
3,153,-0.123535156,-0.3151703,-0.024536133
3,163,-0.099090576,-0.24797058,-0.02331543
3,172,-0.06855774,-0.15878296,-0.012313843
,,,,
3,2,0.38346863,0.77948,0.06707764
3,8,0.28329468,0.62187195,0.2564392
3,17,0.26985168,0.48747253,0.18925476
3,26,0.2930603,0.35798645,0.003570557
3,36,0.18920898,0.1600647,-0.07461548
3,45,0.010848999,-0.045166016,-0.07095337
3,55,-0.12231445,-0.22232056,-0.085617065
3,66,-0.18951416,-0.3542633,-0.10638428
3,75,-0.21760559,-0.41656494,-0.094177246
3,85,-0.21395874,-0.4019165,-0.06484985
3,94,-0.18463135,-0.3347168,-0.033081055
3,106,-0.14797974,-0.24920654,-0.001327515
3,113,-0.10888672,-0.16366577,0.023117065
3,122,-0.07221985,-0.09159851,0.04020691
3,132,-0.04045105,-0.03416443,0.047561646
3,143,-0.0050354,0.006118774,0.027999878
,,,,
3,4,0.36268616,0.7745819,0.04876709
3,12,0.2539673,0.62797546,0.26867676
3,21,0.22828674,0.48747253,0.22834778
3,29,0.27105713,0.36653137,0.03288269
3,39,0.1977539,0.17715454,-0.07585144
3,48,0.025512695,-0.036605835,-0.08439636
3,58,-0.11741638,-0.22232056,-0.10394287
3,68,-0.19195557,-0.3481598,-0.15159607
3,79,-0.2224884,-0.3994751,-0.16868591
3,88,-0.21884155,-0.39091492,-0.14183044
3,99,-0.1882782,-0.3347168,-0.08929443
3,110,-0.14430237,-0.2687378,-0.033081055
3,117,-0.10520935,-0.21864319,0.007232666
3,126,-0.07344055,-0.18199158,0.016998291
3,135,-0.051452637,-0.14901733,0.01335144
3,145,-0.027023315,-0.10748291,0.001113892
3,156,0.005966187,-0.068374634,-0.009872437
,,,,
3,4,0.2429657,0.7440491,0.06951904
3,13,0.2136383,0.69395447,0.24179077
3,21,0.18675232,0.533905,0.23323059
3,31,0.1940918,0.38485718,0.08174133
3,40,0.12690735,0.20159912,-0.020858765
3,49,-0.003799439,0.014678955,-0.05506897
3,59,-0.09788513,-0.13679504,-0.07829285
3,69,-0.12475586,-0.22720337,-0.105163574
3,79,-0.11253357,-0.2552948,-0.10638428
3,88,-0.08444214,-0.2394104,-0.085617065
3,101,-0.051452637,-0.21743774,-0.05873108
3,107,-0.030685425,-0.21255493,-0.033081055
3,117,-0.022125244,-0.23208618,-0.015975952
3,125,-0.025802612,-0.2662964,-0.017196655
3,135,-0.031906128,-0.289505,-0.025756836
3,144,-0.038009644,-0.289505,-0.024536133
3,154,-0.030685425,-0.24797058,-0.022094727
3,164,-0.003799439,-0.16490173,-0.024536133
3,176,0.026733398,-0.089157104,-0.017196655
,,,,
3,5,0.22828674,0.72328186,0.25035095
3,15,0.19654846,0.5424652,0.21614075
3,23,0.23440552,0.3958435,0.02067566
3,33,0.1635437,0.17715454,-0.09661865
3,42,-0.009918213,-0.05128479,-0.10882568
3,52,-0.1589508,-0.24552917,-0.1161499
3,63,-0.22492981,-0.3725891,-0.14059448
3,72,-0.23226929,-0.42390442,-0.13571167
3,81,-0.20904541,-0.40924072,-0.10638428
3,91,-0.17730713,-0.3542633,-0.06729126
3,102,-0.14309692,-0.2821808,-0.017196655
3,111,-0.111328125,-0.21499634,0.02067566
3,123,-0.08200073,-0.16001892,0.039001465
3,129,-0.058792114,-0.12458801,0.052444458
3,140,-0.035568237,-0.09770203,0.046325684
,,,,
3,5,0.21852112,0.56689453,0.27355957
3,14,0.15744019,0.40563965,0.21490479
3,24,0.13911438,0.24681091,0.03288269
3,35,0.025512695,0.054992676,-0.053848267
3,44,-0.12721252,-0.113586426,-0.053848267
3,53,-0.20172119,-0.23332214,-0.06729126
3,62,-0.19439697,-0.29562378,-0.092941284
3,72,-0.15774536,-0.29930115,-0.09049988
3,81,-0.11741638,-0.26020813,-0.07095337
3,91,-0.08566284,-0.21011353,-0.045303345
3,102,-0.06611633,-0.17346191,-0.015975952
3,110,-0.05267334,-0.15757751,0.007232666
3,118,-0.04534912,-0.16246033,0.016998291
3,127,-0.03678894,-0.16978455,0.01335144
3,137,-0.025802612,-0.16856384,0.003570557
3,146,-0.002593994,-0.13679504,-0.009872437
3,156,0.024291992,-0.0879364,-0.014755249
,,,,
3,4,0.3113861,0.62553406,0.17581177
3,8,0.1928711,0.40808105,0.274765
3,18,0.18066406,0.25291443,0.10984802
3,27,0.13667297,0.086761475,-0.056289673
3,35,-0.019683838,-0.09037781,-0.07949829
3,44,-0.16386414,-0.223526,-0.062408447
3,54,-0.20904541,-0.2980652,-0.07585144
3,63,-0.19195557,-0.3176117,-0.081954956
3,73,-0.16142273,-0.27853394,-0.05996704
3,84,-0.13453674,-0.20643616,-0.033081055
3,93,-0.11376953,-0.13435364,-0.001327515
3,103,-0.09788513,-0.09892273,0.025558472
3,114,-0.08444214,-0.09037781,0.035324097
3,123,-0.070999146,-0.09770203,0.024337769
3,131,-0.057556152,-0.0879364,0.014556885
3,141,-0.042907715,-0.061050415,0.009674072
,,,,
3,5,0.32847595,0.56689453,0.15870667
3,17,0.24172974,0.39707947,0.23200989
3,27,0.22340393,0.26879883,0.090286255
3,35,0.16477966,0.111190796,-0.04774475
3,45,0.016967773,-0.05860901,-0.073410034
3,52,-0.12109375,-0.19911194,-0.06607056
3,62,-0.1882782,-0.2846222,-0.081954956
3,71,-0.20295715,-0.30662537,-0.08317566
3,80,-0.1882782,-0.27485657,-0.057525635
3,91,-0.1565094,-0.21376038,-0.029418945
3,101,-0.12965393,-0.16366577,-0.00743103
3,110,-0.10888672,-0.13069153,0.009674072
3,120,-0.09176636,-0.11480713,0.010894775
3,129,-0.08200073,-0.09403992,0.001113892
3,138,-0.06855774,-0.06349182,-0.009872437
3,148,-0.04534912,-0.03416443,-0.01965332
,,,,
3,3,0.24417114,0.62797546,0.04876709
3,10,0.17576599,0.5632324,0.23446655
3,24,0.15133667,0.45326233,0.22102356
3,30,0.17088318,0.31765747,0.07319641
3,40,0.10368347,0.13441467,-0.014755249
3,46,-0.0209198,-0.056167603,-0.04286194
3,56,-0.10765076,-0.2210846,-0.081954956
3,65,-0.14553833,-0.32006836,-0.110061646
3,75,-0.14797974,-0.3518219,-0.0978241
3,89,-0.12597656,-0.3310547,-0.06607056
3,95,-0.09300232,-0.2846222,-0.033081055
3,105,-0.062454224,-0.23820496,-0.002532959
3,114,-0.035568237,-0.19178772,0.016998291
3,125,-0.009918213,-0.15267944,0.023117065
3,135,0.005966187,-0.13435364,0.024337769
3,143,0.016967773,-0.11236572,0.016998291
,,,,
3,4,0.22340393,0.7244873,0.15016174
3,14,0.117126465,0.5278015,0.27355957
3,22,0.11590576,0.37631226,0.13671875
3,31,0.09269714,0.1942749,-0.029418945
3,40,-0.039245605,-0.015853882,-0.073410034
3,50,-0.1748352,-0.19055176,-0.07949829
3,61,-0.22616577,-0.30662537,-0.09906006
3,70,-0.21150208,-0.35792542,-0.10394287
3,79,-0.1723938,-0.3469391,-0.08317566
3,89,-0.12721252,-0.29562378,-0.05873108
3,98,-0.08444214,-0.2394104,-0.033081055
3,108,-0.04534912,-0.20155334,-0.009872437
3,118,-0.012359619,-0.17834473,-0.001327515
3,127,0.01940918,-0.16734314,-0.004989624
3,136,0.04748535,-0.13923645,-0.017196655
3,146,0.073135376,-0.09403992,-0.030639648
3,157,0.09635925,-0.0549469,-0.037963867
,,,,
3,6,0.26005554,0.66830444,0.21734619
3,16,0.16966248,0.5009155,0.29553223
3,26,0.1953125,0.3799591,0.12573242
3,36,0.17454529,0.20404053,-0.033081055
3,44,0.034057617,0.002471924,-0.07217407
3,54,-0.11741638,-0.16612244,-0.07095337
3,63,-0.19683838,-0.27973938,-0.09173584
3,73,-0.21640015,-0.32250977,-0.094177246
3,82,-0.19927979,-0.29684448,-0.073410034
3,91,-0.16262817,-0.236969,-0.05140686
3,102,-0.11985779,-0.17710876,-0.025756836
3,111,-0.079559326,-0.14289856,-0.006210327
3,122,-0.050231934,-0.13191223,-0.003768921
3,130,-0.029464722,-0.13679504,-0.013534546
3,139,-0.018478394,-0.12947083,-0.022094727
3,149,-0.003799439,-0.101364136,-0.024536133
3,160,0.015731812,-0.059829712,-0.024536133
,,,,
3,75,0.08291626,0.5143585,0.315094
3,80,0.073135376,0.28834534,0.114730835
3,84,0.00718689,0.034225464,-0.050186157
3,87,-0.13574219,-0.18443298,-0.085617065
3,90,-0.22616577,-0.32250977,-0.08805847
3,93,-0.21395874,-0.3835907,-0.10882568
3,97,-0.15286255,-0.37991333,-0.11494446
3,101,-0.08932495,-0.32983398,-0.09906006
3,104,-0.029464722,-0.25653076,-0.081954956
3,106,0.021850586,-0.19911194,-0.05873108
3,108,0.052368164,-0.17834473,-0.037963867
3,115,0.06336975,-0.17710876,-0.030639648
3,122,0.06581116,-0.16734314,-0.026977539
3,130,0.06336975,-0.14045715,-0.025756836
,,,,
3,3,0.37490845,0.74282837,-0.017196655
3,8,0.27838135,0.69151306,0.22590637
3,16,0.14767456,0.4923706,0.2967682
3,24,0.13545227,0.32865906,0.09762573
3,33,0.06581116,0.0953064,-0.061187744
3,43,-0.111328125,-0.11968994,-0.07949829
3,54,-0.2505951,-0.26753235,-0.069732666
3,62,-0.2823639,-0.3481598,-0.08929443
3,71,-0.2518158,-0.3628235,-0.0978241
3,82,-0.21028137,-0.3176117,-0.08439636
3,91,-0.16751099,-0.23332214,-0.062408447
3,101,-0.12721252,-0.15512085,-0.030639648
3,113,-0.090545654,-0.11236572,-0.009872437
3,122,-0.04901123,-0.101364136,-0.009872437
3,130,-0.013580322,-0.11114502,-0.02331543
3,140,0.012084961,-0.113586426,-0.029418945
3,149,0.03161621,-0.10014343,-0.024536133
3,159,0.048721313,-0.072052,-0.03186035
,,,,
3,3,0.20019531,0.67074585,0.19169617
3,13,0.10978699,0.4752655,0.26867676
3,23,0.10858154,0.31889343,0.11717224
3,34,0.060928345,0.0965271,-0.034301758
3,41,-0.083221436,-0.12213135,-0.073410034
3,49,-0.19807434,-0.28097534,-0.073410034
3,58,-0.22128296,-0.3713684,-0.09173584
3,68,-0.18583679,-0.4043579,-0.1002655
3,78,-0.13697815,-0.3835907,-0.08683777
3,89,-0.08200073,-0.32617188,-0.07095337
3,101,-0.030685425,-0.25408936,-0.050186157
3,109,0.008407593,-0.18322754,-0.02331543
3,118,0.034057617,-0.11602783,-0.008651733
3,130,0.053604126,-0.062286377,-0.003768921
,,,,
3,5,0.15499878,0.5950012,0.301651
3,15,0.10858154,0.38485718,0.21734619
3,23,0.11468506,0.19792175,-0.001327515
3,34,0.001083374,-0.020751953,-0.092941284
3,43,-0.154068,-0.19422913,-0.07949829
3,54,-0.2224884,-0.302948,-0.07829285
3,64,-0.2041626,-0.3395996,-0.09049988
3,73,-0.16262817,-0.316391,-0.081954956
3,83,-0.118652344,-0.26385498,-0.062408447
3,92,-0.08078003,-0.2052002,-0.036743164
3,103,-0.05267334,-0.16366577,-0.01109314
3,113,-0.038009644,-0.15023804,0.002349854
3,124,-0.030685425,-0.14901733,0.008453369
3,130,-0.025802612,-0.13069153,0.01335144
3,140,-0.014801025,-0.10748291,0.01335144
,,,,
3,3,0.2612915,0.7807007,0.14282227
3,13,0.15133667,0.48747253,0.26255798
3,22,0.13301086,0.25535583,0.084198
3,31,0.08413696,0.025680542,-0.10638428
3,41,-0.08078003,-0.17955017,-0.13082886
3,50,-0.22128296,-0.31394958,-0.08317566
3,59,-0.24815369,-0.3872528,-0.069732666
3,69,-0.20051575,-0.40068054,-0.06607056
3,80,-0.14309692,-0.36160278,-0.050186157
3,90,-0.08810425,-0.289505,-0.029418945
3,98,-0.04168701,-0.20887756,-0.00743103
3,109,-0.007476807,-0.15267944,0.015792847
3,118,0.014526367,-0.117248535,0.019439697
3,128,0.03161621,-0.085494995,0.009674072
3,137,0.037734985,-0.06472778,0.009674072
,,,,
3,3,0.2270813,0.5901184,0.1855774
3,14,0.14277649,0.36042786,0.21734619
3,23,0.120788574,0.1441803,0.03288269
3,31,0.030410767,-0.08425903,-0.101501465
3,39,-0.13697815,-0.2577362,-0.09661865
3,48,-0.23348999,-0.3530426,-0.061187744
3,58,-0.21760559,-0.3713684,-0.061187744
3,69,-0.15286255,-0.3347168,-0.05506897
3,78,-0.086883545,-0.2528534,-0.033081055
3,88,-0.030685425,-0.15023804,-0.006210327
3,98,0.009628296,-0.0549469,0.019439697
3,108,0.029174805,-0.002426148,0.030441284
3,118,0.02796936,0.007354736,0.031677246
,,,,
3,5,0.1611023,0.64141846,0.2539978
3,18,0.073135376,0.3775177,0.2039032
3,25,0.032852173,0.1270752,-0.018417358
3,34,-0.09788513,-0.14535522,-0.13327026
3,42,-0.25793457,-0.3481598,-0.12471008
3,51,-0.30801392,-0.46177673,-0.113708496
3,62,-0.26037598,-0.4862213,-0.113708496
3,72,-0.18463135,-0.4288025,-0.092941284
3,82,-0.102767944,-0.3005066,-0.056289673
3,91,-0.022125244,-0.13069153,-0.013534546
3,101,0.045043945,-0.004882813,0.029220581
,,,,
3,6,0.09635925,0.42396545,0.31021118
3,16,0.11224365,0.21992493,0.04876709
3,25,0.036499023,-0.031723022,-0.14671326
3,35,-0.154068,-0.22843933,-0.1479187
3,44,-0.2677002,-0.3383789,-0.101501465
3,53,-0.2518158,-0.37991333,-0.10882568
3,63,-0.1907196,-0.3701477,-0.105163574
3,73,-0.13941956,-0.3151703,-0.077056885
3,81,-0.09420776,-0.23820496,-0.046524048
3,91,-0.05633545,-0.17466736,-0.020858765
3,101,-0.031906128,-0.14657593,-0.001327515
3,110,-0.018478394,-0.13069153,0.006011963
3,122,-0.009918213,-0.10626221,0.019439697
3,130,-0.002593994,-0.07937622,0.016998291
,,,,
3,5,0.25152588,0.60720825,0.20758057
3,18,0.15377808,0.36775208,0.23446655
3,25,0.13667297,0.1783905,0.018234253
3,36,0.041381836,-0.032958984,-0.13327026
3,43,-0.13697815,-0.21011353,-0.12594604
3,51,-0.2518158,-0.32250977,-0.09538269
3,60,-0.26281738,-0.37747192,-0.09661865
3,71,-0.22128296,-0.3787079,-0.08929443
3,80,-0.1723938,-0.3237152,-0.069732666
3,91,-0.12475586,-0.2210846,-0.045303345
3,100,-0.08566284,-0.10870361,-0.002532959
3,110,-0.050231934,-0.02684021,0.039001465
3,126,-0.012359619,0.02444458,0.042648315
3,132,0.026733398,0.037887573,0.018234253
,,,,
3,6,0.13911438,0.4386139,0.24667358
3,15,0.117126465,0.30789185,0.14282227
3,26,0.117126465,0.16494751,-0.03552246
3,35,0.00352478,-0.002426148,-0.0978241
3,43,-0.15042114,-0.14169312,-0.06729126
3,53,-0.22982788,-0.24432373,-0.05873108
3,62,-0.22616577,-0.29440308,-0.07095337
3,71,-0.18707275,-0.28097534,-0.06484985
3,81,-0.14309692,-0.223526,-0.04774475
3,90,-0.099090576,-0.14169312,-0.01965332
3,100,-0.067337036,-0.069610596,0.021881104
3,111,-0.04901123,-0.02684021,0.059768677
3,120,-0.03678894,-0.006088257,0.059768677
3,134,-0.02458191,-0.015853882,0.04020691
